2020-01-29,0,0,365337,0,0,0,0,0,0,454.19,0,0,0,0,0
2020-01-29,0,2.101612e+06,0,0,0,0,0,600.36,0,0,0,0,0,0,0
2020-01-29,51700,0,0,0,0,209.17,0,0,0,0,0,0,0,0,0
2020-01-30,0,0,0,0,11,0,0,0,0,0,0,0,0,11.8,11.8
2020-01-30,0,0,0,0,22,0,0,0,0,0,0,0,0,14.12,13.56
2020-01-30,0,0,0,0,40700,0,0,0,0,0,0,0,0,411.82,3.8
2020-01-30,0,0,0,0,54044,0,0,0,0,0,0,0,0,211.8,3.3
2020-01-30,0,0,0,0,92788,0,0,0,0,0,0,0,0,141.49,0
2020-01-30,0,0,0,89888,0,0,0,0,0,0,0,220.3,0.3,0,0
2020-01-30,0,0,350044,0,0,0,0,0,0,243.49,0,0,0,0,0
2020-01-30,0,1.988344e+06,0,0,0,0,0,600.3,0,0,0,0,0,0,0
2020-01-30,50366,0,0,0,0,137.35,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,0,0,11,0,0,0,0,0,0,0,0,60.81,60.81
2020-01-31,0,0,0,0,11,0,0,0,0,0,0,0,0,105.95,105.95
2020-01-31,0,0,0,0,43777,0,0,0,0,0,0,0,0,156.29,0
2020-01-31,0,0,0,0,52444,0,0,0,0,0,0,0,0,113.17,0
2020-01-31,0,0,0,0,88666,0,0,0,0,0,0,0,0,208.3,0
2020-01-31,0,0,0,95933,0,0,0,0,0,0,0,135.36,0,0,0
2020-01-31,0,0,376255,0,0,0,0,0,0,360.36,0,0,0,0,0
2020-01-31,0,1.882477e+06,0,0,0,0,0,906.35,0,0,0,0,0,0,0
2020-01-31,46877,0,0,0,0,159.77,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,742,0,0,0,0,0,0,0,0,73.7,7.8
2020-02-01,0,0,0,0,785,0,0,0,0,0,0,0,0,76.78,9.8
2020-02-01,0,0,0,0,1671,0,0,0,0,0,0,0,0,293.16,8.8
2020-02-01,0,0,0,2000,0,0,0,0,0,0,0,59.42,7.8,0,0
2020-02-01,0,0,6800,0,0,0,0,0,0,200.04,8.3,0,0,0,0
2020-02-01,0,25885,0,0,0,0,0,284.79,5.3,0,0,0,0,0,0
2020-02-01,500,0,0,0,0,86.05,10.35,0,0,0,0,0,0,0,0
2020-02-02,0,0,0,33,0,0,0,0,0,0,0,9.3,9.3,0,0
2020-02-02,0,0,33,0,0,0,0,0,0,9.8,9.8,0,0,0,0
2020-02-02,0,66,0,0,0,0,0,49.92,11.92,0,0,0,0,0,0
2020-02-12,0,300,0,0,0,0,0,18.3,11.76,0,0,0,0,0,0
2020-02-23,0,0,0,100,0,0,0,0,0,0,0,28.8,28.8,0,0
2020-03-04,0,100,0,0,0,0,0,15.34,15.34,0,0,0,0,0,0
2020-03-16,0,0,0,100,0,0,0,0,0,0,0,8.76,8.76,0,0
2020-03-25,0,100,0,0,0,0,0,11.3,11.3,0,0,0,0,0,0
2020-03-26,0,0,0,0,50,0,0,0,0,0,0,0,0,21.8,21.8
2020-03-26,0,50,0,0,0,0,0,17.3,17.3,0,0,0,0,0,0
2020-04-16,0,100,0,0,0,0,0,10.56,10.56,0,0,0,0,0,0
2020-05-07,0,300,0,0,0,0,0,31.62,11.16,0,0,0,0,0,0
2020-05-28,0,100,0,0,0,0,0,18.96,18.96,0,0,0,0,0,0
2020-05-29,0,100,0,0,0,0,0,9.8,9.8,0,0,0,0,0,0
2020-06-19,0,100,0,0,0,0,0,25.3,25.3,0,0,0,0,0,0
2020-07-10,0,500,0,0,0,0,0,20.16,9.36,0,0,0,0,0,0
2020-07-31,0,100,0,0,0,0,0,9.3,9.3,0,0,0,0,0,0
2021-01-02,0,300,0,0,0,0,0,17.16,14.8,0,0,0,0,0,0
